-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0.001 0.000974679
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 0 0
-2.4875 0.0005 0.00048734
-2.4625 0 0
-2.4375 0.0005 0.00048734
-2.4125 0 0
-2.3875 0.0015 0.00106654
-2.3625 0 0
-2.3375 0 0
-2.3125 0.002 0.00134164
-2.2875 0.0015 0.00106654
-2.2625 0.0035 0.00215349
-2.2375 0.004 0.00238747
-2.2125 0.001 0.00067082
-2.1875 0.0025 0.0024367
-2.1625 0.0035 0.00257633
-2.1375 0.002 0.00114018
-2.1125 0.0065 0.00267161
-2.0875 0.0055 0.00228856
-2.0625 0.008 0.00250998
-2.0375 0.0065 0.00226661
-2.0125 0.002 0.00134164
-1.9875 0.007 0.00201246
-1.9625 0.0155 0.00396705
-1.9375 0.0225 0.00484123
-1.9125 0.0235 0.00355493
-1.8875 0.019 0.00352846
-1.8625 0.0305 0.00502369
-1.8375 0.028 0.00522494
-1.8125 0.036 0.00694262
